Mon Sep 11 17:12:27 EDT 2023: Initial number of files in the output directory:        0
Mon Sep 11 17:12:27 EDT 2023: Cleaning up the codebase directory...
Mon Sep 11 17:12:27 EDT 2023: Generating project tree...
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/utils/hostname.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/utils/ActiveLink.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/next-env.d.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/README.md Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/home/Banner.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Post.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/typedReact.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Works.tsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Services.js Encoder:./codebase/client/content_5.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/barSkill.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/layout/SearchForm.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/layout/SideDrawer.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/pie-chart/FullOption.tsx Encoder:./codebase/client/content_6.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Partner.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Works.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Feedback.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/HowWeWork.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Funfacts.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Team.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/About.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Features.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Boxes.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Skills.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Blog.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Contact.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Banner.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/WhyChooseUs.js Encoder:./codebase/client/content_10.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/shared/Navbar.tsx Encoder:./codebase/client/content_10.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/shared/Footer.tsx Encoder:./codebase/client/content_10.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/shared/GoTop.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/shared/Loader.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Feedback.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Funfacts.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Team.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/About.js Encoder:./codebase/client/content_12.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Education.jsx Encoder:./codebase/client/content_12.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Services.tsx Encoder:./codebase/client/content_12.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Skills.js Encoder:./codebase/client/content_12.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/about/Contact.js Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/parallax/ParallaxHomeComponent.jsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Blog.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Funfacts.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/components/Skills.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/.dockerignore Encoder:./codebase/client/content_13.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/public/sitemap.xml Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/public/robots.txt Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/package.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/.nvmrc Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/server.mjs Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/tsconfig.server.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/tsconfig.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/check_node_version.js Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/assets/styles/custom.scss Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/assets/styles/style.scss Encoder:./codebase/client/content_14.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/assets/styles/responsive.scss Encoder:./codebase/client/content_15.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/index.tsx Encoder:./codebase/client/content_16.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/_error.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/_app.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/about-me.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/_document.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/cyber.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/pages/coming-soon.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/store/actions/action-types/skill-action_type.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/store/actions/skillAction.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/store/reducers/index.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:31:19 EDT 2023: Processing file: ./apps/client/store/reducers/skillReducer.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:31:19 EDT 2023: Directory structure and file content have been saved to './codebase/content_*' files.
Mon Sep 11 17:31:19 EDT 2023: Total word count before: 0
Mon Sep 11 17:31:19 EDT 2023: Total word count after: 0
Mon Sep 11 17:31:19 EDT 2023: Total output files generated: 1
Mon Sep 11 17:31:19 EDT 2023: Total files processed: 0
Mon Sep 11 17:31:19 EDT 2023: Difference in files (Processed - Initial): 0
Mon Sep 11 17:31:19 EDT 2023: Generating project tree...
Mon Sep 11 17:34:24 EDT 2023: Initial number of files in the output directory:        0
Mon Sep 11 17:34:24 EDT 2023: Cleaning up the codebase directory...
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/server.js Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/Dockerfile Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/index.js Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/initial-data.js Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/README.md Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/custom-mutations.ts Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/page.js Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/user.js Encoder:./codebase/content_1.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/post.js Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/comment.ts Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/schema/tags.ts Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/access-control.js Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/.dockerignore Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/package-lock.json Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/package.json Encoder:./codebase/backend/content_3.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/.nvmrc Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/scripts/dev-setup.sh Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/backend/config.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/Dockerfile Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/.well-known/acme-challenge/Hgm1C9wVCJ2in-pVO8wQPkXonUjQW1TynkINPKczQ1g Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/next.config.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/declaration.d.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/utils/constants.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/utils/google-analytics/index.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/utils/apolloClient.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/utils/hostname.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/utils/ActiveLink.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/next-env.d.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/README.md Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/home/Banner.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Post.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/typedReact.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Works.tsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Services.js Encoder:./codebase/client/content_5.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/barSkill.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/layout/SearchForm.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/layout/SideDrawer.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/pie-chart/FullOption.tsx Encoder:./codebase/client/content_6.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Partner.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Works.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Feedback.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/HowWeWork.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Funfacts.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Team.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/About.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Features.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Boxes.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Skills.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Blog.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Contact.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Banner.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/WhyChooseUs.js Encoder:./codebase/client/content_10.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/shared/Navbar.tsx Encoder:./codebase/client/content_10.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/shared/Footer.tsx Encoder:./codebase/client/content_10.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/shared/GoTop.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/shared/Loader.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Feedback.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Funfacts.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Team.js Encoder:./codebase/client/content_11.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/About.js Encoder:./codebase/client/content_12.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Education.jsx Encoder:./codebase/client/content_12.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Services.tsx Encoder:./codebase/client/content_12.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Skills.js Encoder:./codebase/client/content_12.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/about/Contact.js Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/parallax/ParallaxHomeComponent.jsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Blog.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Funfacts.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/components/Skills.tsx Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/.dockerignore Encoder:./codebase/client/content_13.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/public/sitemap.xml Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/public/robots.txt Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/package.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/.nvmrc Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/server.mjs Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/tsconfig.server.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/tsconfig.json Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/check_node_version.js Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/assets/styles/custom.scss Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/assets/styles/style.scss Encoder:./codebase/client/content_14.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/assets/styles/responsive.scss Encoder:./codebase/client/content_15.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/index.tsx Encoder:./codebase/client/content_16.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/_error.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/_app.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/about-me.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/_document.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/cyber.js Encoder:./codebase/client/content_17.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/pages/coming-soon.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/store/actions/action-types/skill-action_type.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:34:26 EDT 2023: Processing file: ./apps/client/store/actions/skillAction.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:34:27 EDT 2023: Processing file: ./apps/client/store/reducers/index.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:34:27 EDT 2023: Processing file: ./apps/client/store/reducers/skillReducer.js Encoder:./codebase/client/content_18.md
Mon Sep 11 17:34:27 EDT 2023: Directory structure and file content have been saved to './codebase/content_*' files.
Mon Sep 11 17:34:27 EDT 2023: Total word count before: 0
Mon Sep 11 17:34:27 EDT 2023: Total word count after: 0
Mon Sep 11 17:34:27 EDT 2023: Total output files generated: 1
Mon Sep 11 17:34:27 EDT 2023: Total files processed: 0
Mon Sep 11 17:34:27 EDT 2023: Difference in files (Processed - Initial): 0
Mon Sep 11 17:34:27 EDT 2023: Generating project tree...
Mon Sep 11 17:36:47 EDT 2023: Initial number of files in the output directory:        0
Mon Sep 11 17:36:47 EDT 2023: Cleaning up the codebase directory...
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/server.js Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/Dockerfile Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/index.js Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/initial-data.js Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/README.md Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/custom-mutations.ts Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/page.js Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/user.js Encoder:./codebase/content_1.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/post.js Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/comment.ts Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/schema/tags.ts Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/access-control.js Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/.dockerignore Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/package-lock.json Encoder:./codebase/backend/content_2.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/package.json Encoder:./codebase/backend/content_3.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/.nvmrc Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/scripts/dev-setup.sh Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/backend/config.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/Dockerfile Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/.well-known/acme-challenge/Hgm1C9wVCJ2in-pVO8wQPkXonUjQW1TynkINPKczQ1g Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/next.config.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/declaration.d.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/utils/constants.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/utils/google-analytics/index.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/utils/apolloClient.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/utils/hostname.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/utils/ActiveLink.js Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/next-env.d.ts Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/README.md Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/home/Banner.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/Post.tsx Encoder:./codebase/backend/content_4.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/typedReact.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/Works.tsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/Services.js Encoder:./codebase/client/content_5.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/barSkill.jsx Encoder:./codebase/client/content_5.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/layout/SearchForm.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/layout/SideDrawer.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/pie-chart/FullOption.tsx Encoder:./codebase/client/content_6.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Partner.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Works.js Encoder:./codebase/client/content_6.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Feedback.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/HowWeWork.js Encoder:./codebase/client/content_7.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Funfacts.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Team.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/About.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Features.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Boxes.js Encoder:./codebase/client/content_8.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Skills.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Blog.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Contact.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Banner.js Encoder:./codebase/client/content_9.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/WhyChooseUs.js Encoder:./codebase/client/content_10.md
Mon Sep 11 17:36:49 EDT 2023: Processing file: ./apps/client/components/shared/Navbar.tsx Encoder:./codebase/client/content_10.md
